Animal_Id,Animal_Type,Animal_Breed
A1150150,DOG,PIT BULL
A1150151,CAT,DOMESTIC SH
A1150151,CAT,DOMESTIC SH
A1150152,CAT,DOMESTIC SH
A1150152,CAT,DOMESTIC SH
A1150152,CAT,DOMESTIC SH
A1150153,CAT,DOMESTIC SH
A1150153,CAT,DOMESTIC SH
A1150153,CAT,DOMESTIC SH
A1150154,CAT,DOMESTIC SH
A1150154,CAT,DOMESTIC SH
A1150154,CAT,DOMESTIC SH
A1150155,CAT,DOMESTIC SH
A1150156,CAT,DOMESTIC SH
A1150156,CAT,DOMESTIC SH
A1150158,CAT,DOMESTIC SH
A1150159,DOG,AM PIT BULL TER
A1150160,DOG,CHIHUAHUA SH
A1150162,DOG,GERM SHEPHERD
A1150163,DOG,PIT BULL
A1150164,DOG,PIT BULL
A1150165,DOG,LABRADOR RETR
A1150166,CAT,DOMESTIC SH
A1150167,DOG,GERM SHEPHERD
A1150167,DOG,GERM SHEPHERD
A1150168,DOG,LABRADOR RETR
A1150169,DOG,LABRADOR RETR
A1150170,DOG,SHIH TZU
A1150171,DOG,CHIHUAHUA SH
A1150172,DOG,PIT BULL
A1150173,DOG,PIT BULL
A1150174,WILDLIFE,GUINEA PIG
A1150175,CAT,DOMESTIC SH
A1150175,CAT,DOMESTIC SH
A1150176,WILDLIFE,GUINEA PIG
A1150178,CAT,DOMESTIC SH
A1150178,CAT,DOMESTIC SH
A1150179,WILDLIFE,GUINEA PIG
A1150180,CAT,DOMESTIC SH
A1150180,CAT,DOMESTIC SH
A1150180,CAT,DOMESTIC SH
A1150181,DOG,STAFFORDSHIRE
A1150182,DOG,CHIHUAHUA SH
A1150183,DOG,GERM SHEPHERD
A1150184,DOG,POINTER
A1150186,BIRD,WOODPECKER
A1150187,DOG,CHINESE SHARPEI
A1150188,DOG,MIXED BREED
A1150189,DOG,MIXED BREED
A1150190,DOG,LABRADOR RETR
A1150191,DOG,PIT BULL
A1150192,DOG,PIT BULL
A1150193,DOG,CAIRN TERRIER
A1150194,DOG,GERM SHEPHERD
A1150195,DOG,BORDER COLLIE
A1150196,BIRD,HAWK
A1150197,DOG,ALASKAN HUSKY
A1150199,CAT,DOMESTIC SH
A1150199,CAT,DOMESTIC SH
A1150200,CAT,DOMESTIC SH
A1150200,CAT,DOMESTIC SH
A1150201,CAT,DOMESTIC SH
A1150201,CAT,DOMESTIC SH
A1150202,CAT,DOMESTIC SH
A1150202,CAT,DOMESTIC SH
A1150203,DOG,GREAT PYRENEES
A1150204,DOG,MIXED BREED
A1150204,DOG,MIXED BREED
A1150204,DOG,MIXED BREED
A1150205,DOG,PIT BULL
A1150206,CAT,DOMESTIC SH
A1150207,DOG,PIT BULL
A1150207,DOG,PIT BULL
A1150207,DOG,PIT BULL
A1150207,DOG,PIT BULL
A1150208,CAT,DOMESTIC SH
A1150209,DOG,PIT BULL
A1150210,DOG,CHIHUAHUA SH
A1150211,CAT,DOMESTIC SH
A1150211,CAT,DOMESTIC SH
A1150211,CAT,DOMESTIC SH
A1150212,CAT,DOMESTIC SH
A1150212,CAT,DOMESTIC SH
A1150213,CAT,DOMESTIC SH
A1150213,CAT,DOMESTIC SH
A1150214,CAT,DOMESTIC SH
A1150217,DOG,PIT BULL
A1150218,DOG,PIT BULL
A1150219,DOG,CAROLINA DOG
A1150221,DOG,ROTTWEILER
A1150222,DOG,PIT BULL
A1150223,DOG,CHIHUAHUA SH
A1150224,DOG,CHIHUAHUA SH
A1150225,DOG,GERM SHEPHERD
A1150226,DOG,GOLDEN RETR
A1150227,BIRD,DOVE
A1150228,DOG,PIT BULL
A1150230,DOG,SCHNAUZER STAND
A1150230,DOG,SCHNAUZER STAND
A1150230,DOG,SCHNAUZER STAND
A1150233,CAT,DOMESTIC MH
A1150234,DOG,GERM SHEPHERD
A1150235,DOG,GERM SHEPHERD
A1150236,DOG,PIT BULL
A1150237,DOG,BULLDOG
A1150241,CAT,DOMESTIC SH
A1150242,DOG,ALASKAN HUSKY
A1150242,DOG,ALASKAN HUSKY
A1150243,DOG,GERM SHEPHERD
A1150244,CAT,DOMESTIC SH
A1150245,CAT,DOMESTIC SH
A1150246,CAT,DOMESTIC SH
A1150247,CAT,DOMESTIC SH
A1150248,CAT,DOMESTIC SH
A1150249,DOG,PIT BULL
A1150250,DOG,PIT BULL
A1150251,WILDLIFE,OPOSSUM
A1150252,WILDLIFE,OPOSSUM
A1150254,DOG,PIT BULL
A1150255,DOG,MIXED BREED
A1150255,DOG,MIXED BREED
A1150255,DOG,MIXED BREED
A1150255,DOG,MIXED BREED
A1150257,DOG,SCHNAUZER MIN
A1150258,CAT,DOMESTIC SH
A1150259,DOG,PIT BULL
A1150260,DOG,LABRADOR RETR
A1150261,DOG,ROTTWEILER
A1150262,DOG,MIXED BREED
A1150264,DOG,PIT BULL
A1150265,DOG,PIT BULL
A1150266,DOG,PIT BULL
A1150267,DOG,CHIHUAHUA SH
A1150268,DOG,CANE CORSO
A1150269,DOG,CHIHUAHUA SH
A1150270,DOG,CHIHUAHUA SH
A1150271,DOG,PIT BULL
A1150272,DOG,LABRADOR RETR
A1150273,DOG,AM PIT BULL TER
A1150274,DOG,GERM SHEPHERD
A1150275,DOG,LABRADOR RETR
A1150276,DOG,RAT TERRIER
A1150279,DOG,SIBERIAN HUSKY
A1150280,CAT,DOMESTIC SH
A1150281,CAT,DOMESTIC SH
A1150282,DOG,AM PIT BULL TER
A1150283,DOG,VIZSLA
A1150284,DOG,LABRADOR RETR
A1150285,DOG,CHIHUAHUA SH
A1150286,CAT,DOMESTIC SH
A1150287,DOG,CHIHUAHUA SH
A1150288,CAT,DOMESTIC SH
A1150289,CAT,DOMESTIC SH
A1150290,CAT,DOMESTIC SH
A1150291,DOG,PIT BULL
A1150292,DOG,AM PIT BULL TER
A1150292,DOG,AM PIT BULL TER
A1150293,DOG,PIT BULL
A1150294,DOG,PIT BULL
A1150297,DOG,MASTIFF
A1150298,DOG,AMERICAN STAFF
A1150298,DOG,AMERICAN STAFF
A1150299,DOG,LABRADOR RETR
A1150300,DOG,MIXED BREED
A1150301,DOG,CAIRN TERRIER
A1150304,DOG,GERM SHEPHERD
A1150304,DOG,GERM SHEPHERD
A1150305,DOG,MIXED BREED
A1150305,DOG,MIXED BREED
A1150306,DOG,GERM SHEPHERD
A1150307,DOG,ROTTWEILER
A1150308,DOG,AM PIT BULL TER
A1150311,CAT,DOMESTIC SH
A1150312,CAT,MAINE COON
A1150313,CAT,DOMESTIC MH
A1150314,DOG,MIN PINSCHER
A1150315,DOG,ALASK MALAMUTE
A1150317,WILDLIFE,OPOSSUM
A1150318,WILDLIFE,OPOSSUM
A1150319,WILDLIFE,OPOSSUM
A1150320,WILDLIFE,OPOSSUM
A1150321,WILDLIFE,OPOSSUM
A1150322,WILDLIFE,OPOSSUM
A1150327,DOG,PIT BULL
A1150328,DOG,GERM SHEPHERD
A1150329,DOG,FOX TERR WIRE
A1150330,DOG,FOX TERR WIRE
A1150331,DOG,PIT BULL
A1150332,WILDLIFE,RACCOON
A1150335,DOG,PIT BULL
A1150336,DOG,PIT BULL
A1150338,CAT,DOMESTIC SH
A1150339,CAT,DOMESTIC MH
A1150339,CAT,DOMESTIC MH
A1150339,CAT,DOMESTIC MH
A1150339,CAT,DOMESTIC MH
A1150341,DOG,LABRADOR RETR
A1150343,DOG,DOBERMAN PINSCH
A1150344,CAT,SIAMESE
A1150344,CAT,SIAMESE
A1150344,CAT,SIAMESE
A1150345,DOG,ENG BULLDOG
A1150346,DOG,LABRADOR RETR
A1150347,DOG,SIBERIAN HUSKY
A1150348,CAT,EUROPEAN SH
A1150349,DOG,MIXED BREED
A1150350,CAT,DOMESTIC SH
A1150351,DOG,PIT BULL
A1150352,DOG,PIT BULL
A1150353,WILDLIFE,GUINEA PIG
A1150354,WILDLIFE,GUINEA PIG
A1150356,DOG,GERM SHEPHERD
A1150357,CAT,DOMESTIC SH
A1150357,CAT,DOMESTIC SH
A1150358,CAT,DOMESTIC SH
A1150358,CAT,DOMESTIC SH
A1150358,CAT,DOMESTIC SH
A1150358,CAT,DOMESTIC SH
A1150359,CAT,DOMESTIC SH
A1150359,CAT,DOMESTIC SH
A1150359,CAT,DOMESTIC SH
A1150360,CAT,DOMESTIC SH
A1150360,CAT,DOMESTIC SH
A1150360,CAT,DOMESTIC SH
A1150361,DOG,LABRADOR RETR
A1150362,DOG,LABRADOR RETR
A1150363,DOG,BULLDOG
A1150364,DOG,AM PIT BULL TER
A1150365,CAT,DOMESTIC MH
A1150365,CAT,DOMESTIC MH
A1150366,CAT,DOMESTIC SH
A1150366,CAT,DOMESTIC SH
A1150366,CAT,DOMESTIC SH
A1150367,CAT,DOMESTIC MH
A1150367,CAT,DOMESTIC MH
A1150367,CAT,DOMESTIC MH
A1150368,CAT,DOMESTIC SH
A1150368,CAT,DOMESTIC SH
A1150368,CAT,DOMESTIC SH
A1150369,CAT,DOMESTIC SH
A1150370,DOG,SHIH TZU
A1150371,DOG,MIN PINSCHER
A1150372,DOG,LABRADOR RETR
A1150373,CAT,DOMESTIC SH
A1150373,CAT,DOMESTIC SH
A1150374,CAT,BOMBAY
A1150375,LIVESTOCK,N/A
A1150376,DOG,AUST CATTLE DOG
A1150378,DOG,GREAT PYRENEES
A1150379,CAT,DOMESTIC SH
A1150380,CAT,DOMESTIC SH
A1150382,DOG,DOBERMAN PINSCH
A1150382,DOG,DOBERMAN PINSCH
A1150382,DOG,DOBERMAN PINSCH
A1150384,DOG,GREAT PYRENEES
A1150385,DOG,LABRADOR RETR
A1150387,DOG,PIT BULL
A1150388,DOG,PIT BULL
A1150389,DOG,SIBERIAN HUSKY
A1150392,DOG,PIT BULL
A1150393,DOG,LABRADOR RETR
A1150393,DOG,LABRADOR RETR
A1150397,DOG,LABRADOR RETR
A1150398,DOG,LABRADOR RETR
A1150398,DOG,LABRADOR RETR
A1150400,WILDLIFE,OPOSSUM
A1150401,WILDLIFE,RACCOON
A1150403,CAT,DOMESTIC SH
A1150404,CAT,DOMESTIC SH
A1150405,DOG,GERM SHEPHERD
A1150407,DOG,PIT BULL
A1150408,DOG,PIT BULL
A1150409,DOG,LABRADOR RETR
A1150409,DOG,LABRADOR RETR
A1150410,DOG,GERM SHEPHERD
A1150410,DOG,GERM SHEPHERD
A1150411,DOG,GERM SHEPHERD
A1150412,DOG,PIT BULL
A1150413,DOG,LABRADOR RETR
A1150413,DOG,LABRADOR RETR
A1150414,DOG,PIT BULL
A1150414,DOG,PIT BULL
A1150416,DOG,SIBERIAN HUSKY
A1150417,DOG,LABRADOR RETR
A1150418,DOG,BLUE LACY
A1150419,DOG,BASSET HOUND
A1150420,DOG,AUST SHEPHERD
A1150421,DOG,AM PIT BULL TER
A1150423,DOG,AUST SHEPHERD
A1150424,DOG,AM PIT BULL TER
A1150425,DOG,PIT BULL
A1150427,DOG,CHIHUAHUA SH
A1150428,DOG,POODLE MIN
A1150429,DOG,CHIHUAHUA LH
A1150430,DOG,CHIHUAHUA SH
A1150431,DOG,CHIHUAHUA SH
A1150431,DOG,CHIHUAHUA SH
A1150432,DOG,CHIHUAHUA SH
A1150434,BIRD,OTHER BIRD
A1150436,CAT,DOMESTIC SH
A1150437,DOG,PIT BULL
A1150438,DOG,CHIHUAHUA SH
A1150439,CAT,DOMESTIC SH
A1150439,CAT,DOMESTIC SH
A1150440,DOG,GREAT PYRENEES
A1150441,DOG,PIT BULL
A1150442,BIRD,OTHER BIRD
A1150443,BIRD,TURKEY
A1150445,DOG,LABRADOR RETR
A1150446,DOG,BLACK MOUTH CUR
A1150447,DOG,PIT BULL
A1150447,DOG,PIT BULL
A1150448,DOG,LABRADOR RETR
A1150450,CAT,RUSSIAN BLUE
A1150451,DOG,GERM SHEPHERD
A1150453,BIRD,BLACKBIRD
A1150454,BIRD,BLACKBIRD
A1150456,DOG,GERM SHEPHERD
A1150456,DOG,GERM SHEPHERD
A1150457,WILDLIFE,RACCOON
A1150458,DOG,PIT BULL
A1150459,DOG,CHIHUAHUA SH
A1150460,DOG,PIT BULL
A1150462,CAT,DOMESTIC SH
A1150463,DOG,POODLE STND
A1150464,CAT,DOMESTIC SH
A1150465,DOG,YORKSHIRE TERR
A1150466,DOG,YORKSHIRE TERR
A1150467,DOG,AMER BULLDOG
A1150469,DOG,GERM SHEPHERD
A1150470,DOG,SHIH TZU
A1150471,CAT,DOMESTIC SH
A1150472,DOG,PIT BULL
A1150473,DOG,PIT BULL
A1150474,DOG,MIXED BREED
A1150475,CAT,DOMESTIC MH
A1150476,DOG,GERM SHEPHERD
A1150477,DOG,CHIHUAHUA SH
A1150478,DOG,PIT BULL
A1150479,DOG,AUST SHEPHERD
A1150480,DOG,PIT BULL
A1150481,DOG,AMERICAN STAFF
A1150482,DOG,AMERICAN STAFF
A1150483,DOG,CHIHUAHUA SH
A1150484,DOG,AUST CATTLE DOG
A1150487,DOG,PIT BULL
A1150487,DOG,PIT BULL
A1150488,DOG,SCHNAUZER STAND
A1150489,DOG,SCHNAUZER STAND
A1150490,DOG,GERM SHEPHERD
A1150491,CAT,DOMESTIC SH
A1150492,DOG,AM PIT BULL TER
A1150493,DOG,PIT BULL
A1150493,DOG,PIT BULL
A1150494,DOG,AUST CATTLE DOG
A1150494,DOG,AUST CATTLE DOG
A1150495,DOG,AUST CATTLE DOG
A1150495,DOG,AUST CATTLE DOG
A1150496,DOG,AUST CATTLE DOG
A1150496,DOG,AUST CATTLE DOG
A1150496,DOG,AUST CATTLE DOG
A1150497,DOG,AUST CATTLE DOG
A1150497,DOG,AUST CATTLE DOG
A1150497,DOG,AUST CATTLE DOG
A1150498,DOG,POODLE STND
A1150500,DOG,LABRADOR RETR
A1150501,DOG,ANATOL SHEPHERD
A1150502,CAT,DOMESTIC MH
A1150502,CAT,DOMESTIC MH
A1150502,CAT,DOMESTIC MH
A1150503,DOG,PIT BULL
A1150504,DOG,GERM SHEPHERD
A1150505,DOG,GERM SHEPHERD
A1150506,DOG,GERM SHEPHERD
A1150507,DOG,DACHSHUND
A1150508,DOG,GERM SHEPHERD
A1150510,CAT,DOMESTIC SH
A1150510,CAT,DOMESTIC SH
A1150510,CAT,DOMESTIC SH
A1150511,CAT,DOMESTIC SH
A1150512,CAT,DOMESTIC SH
A1150512,CAT,DOMESTIC SH
A1150512,CAT,DOMESTIC SH
A1150513,DOG,LABRADOR RETR
A1150514,DOG,LABRADOR RETR
A1150515,DOG,GERM SHEPHERD
A1150516,CAT,DOMESTIC SH
A1150517,CAT,DOMESTIC SH
A1150519,DOG,PIT BULL
A1150520,DOG,AIREDALE TERR
A1150521,DOG,CHIHUAHUA SH
A1150522,DOG,GERM SHEPHERD
A1150523,DOG,IRISH SETTER
A1150524,DOG,PIT BULL
A1150525,DOG,PIT BULL
A1150528,DOG,GERM SHEPHERD
A1150529,DOG,DOBERMAN PINSCH
A1150532,DOG,PIT BULL
A1150533,DOG,PIT BULL
A1150536,BIRD,CROW
A1150537,DOG,PIT BULL
A1150543,CAT,DOMESTIC SH
A1150543,CAT,DOMESTIC SH
A1150544,CAT,DOMESTIC SH
A1150545,CAT,DOMESTIC SH
A1150546,DOG,GERM SHEPHERD
A1150546,DOG,GERM SHEPHERD
A1150547,CAT,DOMESTIC SH
A1150549,DOG,GERM SHEPHERD
A1150550,DOG,LABRADOR RETR
A1150551,DOG,GERM SHEPHERD
A1150552,DOG,LABRADOR RETR
A1150552,DOG,LABRADOR RETR
A1150553,CAT,DOMESTIC SH
A1150554,CAT,DOMESTIC SH
A1150555,CAT,DOMESTIC SH
A1150556,CAT,DOMESTIC SH
A1150557,CAT,DOMESTIC SH
A1150558,CAT,DOMESTIC SH
A1150559,CAT,DOMESTIC SH
A1150560,CAT,DOMESTIC SH
A1150561,CAT,DOMESTIC SH
A1150562,DOG,BORDER COLLIE
A1150563,DOG,LABRADOR RETR
A1150565,CAT,DOMESTIC MH
A1150566,CAT,DOMESTIC MH
A1150567,CAT,DOMESTIC MH
A1150568,DOG,LABRADOR RETR
A1150569,CAT,DOMESTIC MH
A1150570,CAT,DOMESTIC MH
A1150571,CAT,DOMESTIC MH
A1150572,CAT,DOMESTIC MH
A1150573,DOG,PIT BULL
A1150574,CAT,DOMESTIC SH
A1150575,DOG,CAIRN TERRIER
A1150577,WILDLIFE,RACCOON
A1150578,WILDLIFE,FERRET
A1150579,CAT,DOMESTIC SH
A1150581,DOG,PIT BULL
A1150582,DOG,BELG MALINOIS
A1150583,DOG,GERM SHEPHERD
A1150583,DOG,GERM SHEPHERD
A1150584,DOG,SIBERIAN HUSKY
A1150585,DOG,TOY FOX TERRIER
A1150587,DOG,POODLE MIN
A1150589,DOG,CHIHUAHUA SH
A1150590,DOG,GERM SHEPHERD
A1150591,DOG,PIT BULL
A1150592,DOG,PIT BULL
A1150593,DOG,DACHSHUND
A1150597,DOG,GERM SHEPHERD
A1150598,DOG,LABRADOR RETR
A1150599,DOG,POODLE MIN
A1150602,DOG,LABRADOR RETR
A1150602,DOG,LABRADOR RETR
A1150602,DOG,LABRADOR RETR
A1150602,DOG,LABRADOR RETR
A1150602,DOG,LABRADOR RETR
A1150604,CAT,DOMESTIC SH
A1150605,DOG,CHIHUAHUA SH
A1150606,CAT,DOMESTIC SH
A1150608,DOG,CHIHUAHUA SH
A1150608,DOG,CHIHUAHUA SH
A1150609,CAT,DOMESTIC SH
A1150609,CAT,DOMESTIC SH
A1150610,DOG,GREAT PYRENEES
A1150611,CAT,DOMESTIC SH
A1150611,CAT,DOMESTIC SH
A1150612,CAT,DOMESTIC SH
A1150612,CAT,DOMESTIC SH
A1150613,CAT,DOMESTIC SH
A1150613,CAT,DOMESTIC SH
A1150614,DOG,GERM SHEPHERD
A1150615,DOG,YORKSHIRE TERR
A1150616,DOG,GERM SHEPHERD
A1150617,DOG,PIT BULL
A1150618,DOG,LABRADOR RETR
A1150619,DOG,LABRADOR RETR
A1150619,DOG,LABRADOR RETR
A1150619,DOG,LABRADOR RETR
A1150619,DOG,LABRADOR RETR
A1150620,DOG,ROTTWEILER
A1150621,CAT,DOMESTIC SH
A1150622,DOG,PIT BULL
A1150623,DOG,LABRADOR RETR
A1150625,DOG,CAROLINA DOG
A1150626,DOG,LABRADOR RETR
A1150627,DOG,PIT BULL
A1150628,DOG,MALTESE
A1150629,DOG,PIT BULL
A1150631,DOG,PIT BULL
A1150633,DOG,SCHNAUZER MIN
A1150634,DOG,GERM SHEPHERD
A1150635,DOG,LABRADOR RETR
A1150637,DOG,GERM SHEPHERD
A1150638,DOG,PIT BULL
A1150639,DOG,TENN TR BRINDLE
A1150640,DOG,GERM SHEPHERD
A1150642,DOG,CHIHUAHUA SH
A1150643,DOG,POODLE MIN
A1150644,DOG,CHIHUAHUA SH
A1150647,DOG,GERM SHEPHERD
A1150648,WILDLIFE,BAT
A1150649,DOG,GREAT PYRENEES
A1150650,WILDLIFE,BAT
A1150651,WILDLIFE,BAT
A1150652,WILDLIFE,BAT
A1150653,WILDLIFE,BAT
A1150654,DOG,MALTESE
A1150655,DOG,GERM SHEPHERD
A1150656,DOG,POMERANIAN
A1150658,BIRD,CROW
A1150659,CAT,DOMESTIC SH
A1150660,CAT,DOMESTIC SH
A1150661,CAT,DOMESTIC SH
A1150662,CAT,DOMESTIC SH
A1150664,CAT,DOMESTIC SH
A1150667,DOG,GERM SHEPHERD
A1150668,DOG,LABRADOR RETR
A1150669,CAT,DOMESTIC SH
A1150669,CAT,DOMESTIC SH
A1150670,WILDLIFE,OPOSSUM
A1150671,WILDLIFE,OPOSSUM
A1150672,WILDLIFE,OPOSSUM
A1150673,DOG,LABRADOR RETR
A1150674,DOG,LABRADOR RETR
A1150675,DOG,PIT BULL
A1150676,DOG,RHOD RIDGEBACK
A1150677,CAT,DOMESTIC SH
A1150682,WILDLIFE,OPOSSUM
A1150683,DOG,DALMATIAN
A1150684,DOG,CHIHUAHUA SH
A1150685,DOG,AUST CATTLE DOG
A1150686,WILDLIFE,OPOSSUM
A1150687,CAT,DOMESTIC SH
A1150688,CAT,DOMESTIC SH
A1150688,CAT,DOMESTIC SH
A1150689,CAT,DOMESTIC SH
A1150689,CAT,DOMESTIC SH
A1150690,CAT,DOMESTIC SH
A1150691,CAT,DOMESTIC SH
A1150692,CAT,DOMESTIC SH
A1150692,CAT,DOMESTIC SH
A1150693,DOG,PIT BULL
A1150695,DOG,RHOD RIDGEBACK
A1150696,CAT,DOMESTIC SH
A1150697,BIRD,PIGEON
A1150699,DOG,MASTIFF
A1150699,DOG,MASTIFF
A1150699,DOG,MASTIFF
A1150699,DOG,MASTIFF
A1150700,CAT,DOMESTIC MH
A1150701,CAT,DOMESTIC SH
A1150702,CAT,DOMESTIC SH
A1150704,DOG,PIT BULL
A1150705,DOG,CHIHUAHUA SH
A1150705,DOG,CHIHUAHUA SH
A1150705,DOG,CHIHUAHUA SH
A1150705,DOG,CHIHUAHUA SH
A1150705,DOG,CHIHUAHUA SH
A1150707,DOG,PIT BULL
A1150708,DOG,GERM SHEPHERD
A1150709,DOG,TOY FOX TERRIER
A1150710,DOG,BEAGLE
A1150711,DOG,LABRADOR RETR
A1150714,DOG,GERM SHEPHERD
A1150715,DOG,GERM SHEPHERD
A1150716,DOG,DACHSHUND
A1150717,WILDLIFE,GUINEA PIG
A1150718,WILDLIFE,GUINEA PIG
A1150719,DOG,CHIHUAHUA SH
A1150720,DOG,CHIHUAHUA SH
A1150723,DOG,PIT BULL
A1150724,DOG,CHIHUAHUA SH
A1150725,DOG,PIT BULL
A1150726,DOG,ROTTWEILER
A1150726,DOG,ROTTWEILER
A1150727,DOG,LABRADOR RETR
A1150728,DOG,LABRADOR RETR
A1150728,DOG,LABRADOR RETR
A1150728,DOG,LABRADOR RETR
A1150729,DOG,BOXER
A1150730,DOG,BOSTON TERRIER
A1150731,DOG,LABRADOR RETR
A1150732,DOG,LABRADOR RETR
A1150733,DOG,CHIHUAHUA SH
A1150735,DOG,POODLE STND
A1150736,DOG,PIT BULL
A1150737,DOG,CHIHUAHUA SH
A1150738,CAT,DOMESTIC SH
A1150738,CAT,DOMESTIC SH
A1150739,CAT,DOMESTIC SH
A1150740,DOG,GREAT PYRENEES
A1150741,CAT,DOMESTIC SH
A1150743,DOG,AM PIT BULL TER
A1150745,CAT,DOMESTIC SH
A1150746,DOG,BLACK MOUTH CUR
A1150746,DOG,BLACK MOUTH CUR
A1150747,DOG,BLACK MOUTH CUR
A1150748,DOG,PIT BULL
A1150749,DOG,BELG MALINOIS
A1150750,DOG,BELG MALINOIS
A1150751,DOG,BELG MALINOIS
A1150752,DOG,BELG MALINOIS
A1150753,DOG,BELG MALINOIS
A1150754,DOG,ALASKAN HUSKY
A1150755,DOG,ALASKAN HUSKY
A1150756,DOG,MALTESE
A1150756,DOG,MALTESE
A1150758,DOG,GERM SHEPHERD
A1150759,DOG,SHIH TZU
A1150760,DOG,BEAGLE
A1150761,DOG,ROTTWEILER
A1150762,BIRD,CROW
A1150763,CAT,DOMESTIC SH
A1150764,DOG,GERM SHEPHERD
A1150765,DOG,PIT BULL
A1150766,DOG,LABRADOR RETR
A1150767,WILDLIFE,OPOSSUM
A1150768,WILDLIFE,OPOSSUM
A1150769,WILDLIFE,OPOSSUM
A1150770,DOG,GERM SHEPHERD
A1150771,WILDLIFE,OPOSSUM
A1150772,DOG,SIBERIAN HUSKY
A1150773,WILDLIFE,OPOSSUM
A1150774,WILDLIFE,OPOSSUM
A1150775,WILDLIFE,OPOSSUM
A1150776,WILDLIFE,OPOSSUM
A1150777,WILDLIFE,OPOSSUM
A1150778,WILDLIFE,OPOSSUM
A1150779,WILDLIFE,OPOSSUM
A1150780,WILDLIFE,OPOSSUM
A1150781,WILDLIFE,OPOSSUM
A1150782,DOG,GERM SHEPHERD
A1150783,DOG,ROTTWEILER
A1150784,WILDLIFE,OPOSSUM
A1150785,DOG,POODLE MIN
A1150786,WILDLIFE,OPOSSUM
A1150787,WILDLIFE,OPOSSUM
A1150788,WILDLIFE,OPOSSUM
A1150789,CAT,DOMESTIC SH
A1150789,CAT,DOMESTIC SH
A1150789,CAT,DOMESTIC SH
A1150790,CAT,DOMESTIC SH
A1150790,CAT,DOMESTIC SH
A1150791,DOG,GERM SHEPHERD
A1150792,DOG,PIT BULL
A1150797,CAT,DOMESTIC SH
A1150799,DOG,ROTTWEILER
A1150800,DOG,WHIPPET
A1150801,DOG,MIXED BREED
A1150803,DOG,MIXED BREED
A1150805,DOG,LABRADOR RETR
A1150808,DOG,LABRADOR RETR
A1150809,DOG,LABRADOR RETR
A1150810,DOG,LABRADOR RETR
A1150811,DOG,KANGAL
A1150812,DOG,YORKSHIRE TERR
A1150814,DOG,GREAT PYRENEES
A1150815,DOG,PIT BULL
A1150816,CAT,DOMESTIC SH
A1150817,DOG,AUST CATTLE DOG
A1150820,DOG,PIT BULL
A1150821,CAT,DOMESTIC SH
A1150822,DOG,ALASKAN HUSKY
A1150823,DOG,GOLDEN RETR
A1150827,CAT,EXOTIC SH
A1150828,DOG,AM PIT BULL TER
A1150829,DOG,AM PIT BULL TER
A1150830,CAT,DOMESTIC SH
A1150831,DOG,AKITA
A1150832,DOG,POODLE MIN
A1150833,CAT,DOMESTIC SH
A1150834,CAT,DOMESTIC SH
A1150835,CAT,DOMESTIC SH
A1150836,CAT,DOMESTIC SH
A1150840,CAT,DOMESTIC MH
A1150841,CAT,DOMESTIC MH
A1150842,CAT,DOMESTIC SH
A1150843,DOG,PIT BULL
A1150844,DOG,PIT BULL
A1150845,DOG,PIT BULL
A1150846,DOG,PIT BULL
A1150847,DOG,GERM SHEPHERD
A1150848,DOG,PIT BULL
A1150850,DOG,LABRADOR RETR
A1150851,DOG,GERM SHEPHERD
A1150852,DOG,CHIHUAHUA SH
A1150853,DOG,GERM SHEPHERD
A1150856,DOG,AM PIT BULL TER
A1150857,DOG,PIT BULL
A1150859,DOG,GERM SHEPHERD
A1150859,DOG,GERM SHEPHERD
A1150860,CAT,DOMESTIC SH
A1150861,CAT,DOMESTIC SH
A1150862,CAT,DOMESTIC SH
A1150863,CAT,DOMESTIC SH
A1150866,DOG,BOXER
A1150867,CAT,DOMESTIC SH
A1150868,BIRD,BLUEBIRD
A1150869,DOG,PLOTT HOUND
A1150870,DOG,PLOTT HOUND
A1150871,WILDLIFE,BAT
A1150872,DOG,PLOTT HOUND
A1150874,DOG,LABRADOR RETR
A1150874,DOG,LABRADOR RETR
A1150875,DOG,LABRADOR RETR
A1150876,DOG,LABRADOR RETR
A1150877,DOG,PIT BULL
A1150878,DOG,SCHNAUZER MIN
A1150881,CAT,DOMESTIC SH
A1150882,CAT,DOMESTIC SH
A1150883,DOG,CHIHUAHUA SH
A1150887,WILDLIFE,OPOSSUM
A1150888,CAT,SIAMESE
A1150889,WILDLIFE,RACCOON
A1150890,DOG,CHIHUAHUA SH
A1150891,DOG,GREAT PYRENEES
A1150892,CAT,DOMESTIC MH
A1150896,DOG,LABRADOR RETR
A1150896,DOG,LABRADOR RETR
A1150899,DOG,SIBERIAN HUSKY
A1150900,DOG,GERM SHEPHERD
A1150901,CAT,DOMESTIC SH
A1150902,DOG,LABRADOR RETR
A1150903,DOG,PIT BULL
A1150904,DOG,GERM SHEPHERD
A1150905,DOG,SHIH TZU
A1150905,DOG,SHIH TZU
A1150906,WILDLIFE,RACCOON
A1150907,DOG,GERM SHEPHERD
A1150908,DOG,GERM SHEPHERD
A1150911,DOG,DOBERMAN PINSCH
A1150914,DOG,CHIHUAHUA SH
A1150915,BIRD,BLUEBIRD
A1150916,CAT,SIAMESE
A1150917,DOG,GREAT PYRENEES
A1150920,CAT,DOMESTIC MH
A1150924,WILDLIFE,OPOSSUM
A1150925,WILDLIFE,OPOSSUM
