Animal_Id,Kennel_Number,Kennel_Status,Source_Id
A1154535,CC 25,AVAILABLE,P1009135
A1154537,DC 09,UNAVAILABLE,P1009139
A1154538,186033-01,UNAVAILABLE,P9991780
A1154542,FREEZER,UNAVAILABLE,P0842718
A1154544,LOST,IMPOUNDED,P1009150
A1154545,AD 001,AVAILABLE,P1009155
A1154546,DC 02,AVAILABLE,P1009156
A1154547,FREEZER,UNAVAILABLE,P0984810
A1154548,DC 07,EU RISK,P1007987
A1154549,ID21A,LAB,P1009162
A1154550,LOST,IMPOUNDED,P1009167
A1154551,LOST,IMPOUNDED,P1009168
A1154552,LOST,IMPOUNDED,P1009169
A1154553,DC 05,AVAILABLE,P1009172
A1154553,LAB 03,LAB,P1010258
A1154554,DC 05,UNAVAILABLE,P0924106
A1154555,096026-01,IMPOUNDED,P9998485
A1154556,DC 02,AVAILABLE,P1009176
A1154557,DC 14,AVAILABLE,P0675306
A1154558,DC 11,UNAVAILABLE,P0874140
A1154558,INJD 010,UNAVAILABLE,P0991515
A1154559,DC 19,UNAVAILABLE,P1009182
A1154560,RESC FOST,AVAILABLE,P0874140
A1154560,F1,AVAILABLE,P0900342
A1154560,LFSD 16,AVAILABLE,P0900342
A1154561,INJD 015,UNAVAILABLE,P1009185
A1154561,F2,UNAVAILABLE,P8899000
A1154562,AD 092,UNAVAILABLE,P1009182
A1154562,LFSD 22,IMPOUNDED,P1009841
A1154563,DC 04,AVAILABLE,P1009098
A1154564,AD 094,AVAILABLE,P1009182
A1154565,ID025,EU RISK,P1009188
A1154565,DC 13,AVAILABLE,P0899093
A1154566,LOST,IMPOUNDED,P1009194
A1154567,LOST,IMPOUNDED,P1009195
A1154568,LOST,IMPOUNDED,P1009198
A1154569,LOST,IMPOUNDED,P1009199
A1154570,186036-01,IMPOUNDED,P9998465
A1154572,AD 073,AVAILABLE,P9991744
A1154573,NMOMS 2,EU RISK,P9991744
A1154574,AD 023,AVAILABLE,P9991744
A1154578,DC 07,AVAILABLE,P1009204
A1154578,LAB 02,LAB,P1015759
A1154579,LAB 11,IMPOUNDED,P1009208
A1154580,CC 03,RELEASED FROM QUARANTINE,P1009437
A1154581,PCD 18,IMPOUNDED,P9998447
A1154582,LOST,IMPOUNDED,P1009211
A1154583,CC 13,AVAILABLE,P9998447
A1154584,VIP19,AVAILABLE,P9991574
A1154587,AD 051,UNAVAILABLE,P1000446
A1154588,PUPS 4,AVAILABLE,P9998459
A1154589,LFD 152,IMPOUNDED,P1009161
A1154590,CC 34,AVAILABLE,P0652457
A1154593,206007-01,IMPOUNDED,P9991213
A1154594,PUPS 3,UNAVAILABLE,P9991704
A1154600,LOST,IMPOUNDED,P1009239
A1154601,AD 008,UNAVAILABLE,P1009212
A1154601,OFFICE,UNAVAILABLE,P1010938
A1154602,FREEZER,IMPOUNDED,P9991780
A1154605,FREEZER,UNAVAILABLE,P1009244
A1154606,146007-01,UNAVAILABLE,P9991770
A1154608,F4,EU RISK,P1009235
A1154610,DC 07,UNAVAILABLE,P0743609
A1154612,LOST,IMPOUNDED,P1009259
A1154613,FOUND,IMPOUNDED,P1009260
A1154614,FOUND,IMPOUNDED,P1009261
A1154615,AD 039,AVAILABLE,P1009262
A1154616,DC 07,UNAVAILABLE,P1009262
A1154617,CC 01,AVAILABLE,P1009267
A1154618,196007-01,IMPOUNDED,P9991723
A1154619,N03,AVAILABLE,P1000693
A1154619,CC 34,UNAVAILABLE,P0975595
A1154620,LOST,IMPOUNDED,P1009270
A1154621,AD 019,EU RISK,P0763925
A1154622,PUPS 1,AVAILABLE,P0675242
A1154623,LFD 167,AVAILABLE,P1009281
A1154624,CC 13,UNAVAILABLE,P1009281
A1154625,LOST,IMPOUNDED,P1009282
A1154626,LOST,IMPOUNDED,P1009283
A1154628,VIP20,EU RISK,P0955645
A1154629,CC 03,RELEASED FROM QUARANTINE,P1009287
A1154630,LFD 167,AVAILABLE,P1009290
A1154630,LFSD 22,IMPOUNDED,P0562950
A1154632,CC 06,UNAVAILABLE,P1009225
A1154633,CC 01,UNAVAILABLE,P1009225
A1154634,LFD 168,EU RISK,P0675242
A1154635,AD 091,AVAILABLE,P1009294
A1154635,LFSD 16,EU RISK,P1008340
A1154636,DC 09,AVAILABLE,P0675242
A1154637,FOUND,IMPOUNDED,P1009296
A1154638,LOST,IMPOUNDED,P1009297
A1154642,VT 01,EU RISK,P1008733
A1154643,DC 18,AVAILABLE,P9991579
A1154644,QD 27,LAB,P1009302
A1154645,LAB 01,LAB,P0878319
A1154646,FREEZER,UNAVAILABLE,P0834208
A1154647,LOST,IMPOUNDED,P1009310
A1154648,LOST,IMPOUNDED,P1009311
A1154649,LOST,IMPOUNDED,P1009312
A1154650,FOUND,IMPOUNDED,P1009313
A1154651,OFFICE,UNAVAILABLE,P0962363
A1154652,LOST,IMPOUNDED,P1009321
A1154653,DC 13,EU RISK,P1009319
A1154654,PCD 19,RELEASED FROM QUARANTINE,P1009320
A1154655,DC 03,AVAILABLE,P0891568
A1154657,LAB 01,LAB,P1009002
A1154658,AD 002,AVAILABLE,P0856742
A1154660,LFD 012,LAB,P1009335
A1154661,DC 09,AVAILABLE,P9991781
A1154664,FOUND,IMPOUNDED,P1009367
A1154665,FOUND,IMPOUNDED,P1009368
A1154666,INCU 04,AVAILABLE,P1001711
A1154667,INCU 04,AVAILABLE,P1001711
A1154668,INCU 04,UNAVAILABLE,P1001711
A1154669,FREEZER,UNAVAILABLE,P1001711
A1154670,AD 026,PRE-LAB,P9998459
A1154671,CC 19,AVAILABLE,P0698756
A1154672,LOST,IMPOUNDED,P1009378
A1154676,LFD 029,EU RISK,P0823023
A1154677,LFD 026,AVAILABLE,P1009388
A1154680,LOST,IMPOUNDED,P1009396
A1154681,LOST,IMPOUNDED,P1009397
A1154682,LFD 007,EU RISK,P1009394
A1154682,LFSD 03,UNAVAILABLE,P1009394
A1154684,LAB 15,LAB,P1009359
A1154685,CC 37,UNAVAILABLE,P1008829
A1154686,DC 08,EU RISK,P0966985
A1154687,DC 10,AVAILABLE,P1008406
A1154688,CC 03,AVAILABLE,P1009410
A1154690,LFD 109,IMPOUNDED,P0650889
A1154692,FREEZER,UNAVAILABLE,P1009411
A1154693,LFD 053,UNAVAILABLE,P1008415
A1154694,BAY 11,UNAVAILABLE,P9991753
A1154695,AD 048,EU RISK,P1009415
A1154696,ID07A,LAB,P1009421
A1154697,FOUND,IMPOUNDED,P1009423
A1154698,SHD 07,EU RISK,P0979851
A1154699,AC 042,AVAILABLE,P0972784
A1154701,AC 001,UNAVAILABLE,P1009438
A1154702,AD 071,AVAILABLE,P1008402
A1154703,AC 023,UNAVAILABLE,P1009438
A1154704,LFC 042,UNAVAILABLE,P1008402
A1154705,AC 001,UNAVAILABLE,P1009438
A1154706,PSCAT 01,AVAILABLE,P1009438
A1154707,DC 03,UNAVAILABLE,P0970520
A1154708,AC 054,AVAILABLE,P1009438
A1154709,AC 025,AVAILABLE,P1009438
A1154710,BAY 11,UNAVAILABLE,P9991770
A1154711,5A,PENDING,P1009451
A1154711,FOSTER,PENDING,P1012621
A1154711,FOSTER,PENDING,P1012621
A1154711,FOSTER,AVAILABLE,P1014838
A1154711,LFD 068,UNAVAILABLE,P1015027
A1154712,FOUND,IMPOUNDED,P1009454
A1154713,DC 01,AVAILABLE,P9991765
A1154713,INJD 009,UNAVAILABLE,P0936630
A1154714,LFD 018,AVAILABLE,P9991765
A1154715,DC 02,UNAVAILABLE,P9991765
A1154716,186037-01,IMPOUNDED,P9998465
A1154717,CC 13,AVAILABLE,P1009384
A1154718,AD 064,AVAILABLE,P9991744
A1154719,ID17A,EU RISK,P9991171
A1154720,LOST,IMPOUNDED,P1009462
A1154721,LOST,IMPOUNDED,P1009463
A1154722,FOUND,IMPOUNDED,P1009466
A1154723,FOUND,IMPOUNDED,P1009467
A1154724,VIP09,AVAILABLE,P9991171
A1154726,LOST,IMPOUNDED,P1009469
A1154731,PCD 21,LAB,P0919566
A1154732,196007-01,IMPOUNDED,P0923671
A1154741,N01,EU RISK,P1009488
A1154744,ID16A,LAB,P1008349
A1154745,K01,AVAILABLE,P0969138
A1154745,SHD 09,UNAVAILABLE,P0842077
A1154745,AC 001,AVAILABLE,P0942730
A1154746,AC 001,AVAILABLE,P0942730
A1154746,SHD 09,UNAVAILABLE,P0942730
A1154746,K01,AVAILABLE,P0969138
A1154746,VT 06,UNAVAILABLE,P0942730
A1154747,K01,AVAILABLE,P0969138
A1154747,SHD 09,UNAVAILABLE,P0842077
A1154747,AC 001,AVAILABLE,P0942730
A1154748,CC 31,AVAILABLE,P0790769
A1154748,SHD 07,AVAILABLE,P0969138
A1154749,LOST,IMPOUNDED,P1009502
A1154750,LOST,IMPOUNDED,P1009503
A1154751,SHD 07,AVAILABLE,P0969138
A1154751,CC 31,AVAILABLE,P0790769
A1154752,CC 31,AVAILABLE,P0790769
A1154752,SHD 07,AVAILABLE,P0969138
A1154753,SHD 07,AVAILABLE,P0969138
A1154753,CC 31,AVAILABLE,P0790769
A1154756,AC 011,AVAILABLE,P0942730
A1154756,K06,AVAILABLE,P0969138
A1154756,SHD 09,UNAVAILABLE,P0942730
A1154757,SHD 09,UNAVAILABLE,P0942730
A1154757,K06,AVAILABLE,P0969138
A1154757,AC 005,UNAVAILABLE,P0942730
A1154758,AC 011,AVAILABLE,P0942730
A1154758,K06,AVAILABLE,P0969138
A1154758,SHD 09,UNAVAILABLE,P0942730
A1154761,LAB 04,LAB,P1009520
A1154762,DC 19,AVAILABLE,P1009499
A1154763,LOST,IMPOUNDED,P1009513
A1154764,AD 067,AVAILABLE,P1009499
A1154767,AD 010,EU RISK,P0898358
A1154768,INCU 02,AVAILABLE,P1009522
A1154768,FREEZER,UNAVAILABLE,P1010048
A1154769,LAB 01,LAB,P9991701
A1154770,PCD 11,RELEASED FROM QUARANTINE,P1009511
A1154771,VIP18,UNAVAILABLE,P1009524
A1154772,DC 04,AVAILABLE,P1009524
A1154772,AD 050,EU RISK,P1010444
A1154774,DC 24,EU RISK,P1009535
A1154775,CC 07,UNAVAILABLE,P1009538
A1154778,AC 001,AVAILABLE,P0751921
A1154779,CC 18,RELEASED FROM QUARANTINE,P1009543
A1154780,CC 02,UNAVAILABLE,P1009538
A1154781,AD 100,UNAVAILABLE,P1009538
A1154782,PUPS 3,EU RISK,P0842175
A1154782,FOSTER,PENDING,P1010415
A1154783,LOST,IMPOUNDED,P1009547
A1154786,AD 047,AVAILABLE,P0791045
A1154787,AD 101,UNAVAILABLE,P0940271
A1154788,DC 01,EU RISK,P1008079
A1154789,FREEZER,UNAVAILABLE,P1009546
A1154790,DC 07,EU RISK,P1008079
A1154794,LAB 12,UNAVAILABLE,P1009559
A1154795,LOST,IMPOUNDED,P1009577
A1154798,AC 042,UNAVAILABLE,P0954086
A1154799,CC 35,AVAILABLE,P0946882
A1154800,VIP08,UNAVAILABLE,P1009586
A1154801,CC 26,AVAILABLE,P0946882
A1154802,CC 26,AVAILABLE,P0946882
A1154803,CC 34,AVAILABLE,P0946882
A1154804,LFD 041,LAB,P1009561
A1154805,AC 001,AVAILABLE,P0946882
A1154806,CC 35,AVAILABLE,P0946882
A1154807,CC 14,AVAILABLE,P1009592
A1154808,AD 076,AVAILABLE,P9991765
A1154809,LFD 044,IMPOUNDED,P1009596
A1154809,LAB 01,LAB,P0557207
A1154810,206007-01,IMPOUNDED,P1009587
A1154811,PUPS 4,EU RISK,P9991744
A1154812,VIP13,AVAILABLE,P9991744
A1154813,AD 038,AVAILABLE,P9991744
A1154814,FOUND,IMPOUNDED,P1009609
A1154815,LOST,IMPOUNDED,P1009610
A1154816,FOUND,IMPOUNDED,P1009614
A1154817,LOST,IMPOUNDED,P1009615
A1154818,PCD 09,LAB,P9991695
A1154820,LOST,IMPOUNDED,P1009619
A1154822,LOST,IMPOUNDED,P1009622
A1154823,LOST,IMPOUNDED,P1009623
A1154824,N04,AVAILABLE,P1009594
A1154825,DC 24,UNAVAILABLE,P1008402
A1154825,LFD 087,UNAVAILABLE,P1010224
A1154828,FOUND,IMPOUNDED,P1009627
A1154829,CC 02,IMPOUNDED,P1004477
A1154830,LOST,IMPOUNDED,P1009629
A1154831,206010-01,IMPOUNDED,P9991549
A1154832,DC 24,RELEASED FROM QUARANTINE,P0839722
A1154833,LAB 04,LAB,P9991549
A1154834,066018-01,UNAVAILABLE,P9991753
A1154835,FOUND,IMPOUNDED,P1009654
A1154836,LFD 075,UNAVAILABLE,P9998461
A1154837,AD 023,UNAVAILABLE,P9991171
A1154838,FREEZER,UNAVAILABLE,P9998487
A1154839,CC 19,UNAVAILABLE,P9998461
A1154840,LFD 070,UNAVAILABLE,P9998461
A1154841,AD 023,UNAVAILABLE,P9991171
A1154842,DC 13,AVAILABLE,P9991171
A1154843,DC 15,AVAILABLE,P1009662
A1154843,QD 26,LAB,P0957135
A1154844,LFD 082,IMPOUNDED,P1009665
A1154845,FREEZER,UNAVAILABLE,P9998456
A1154846,DC 13,AVAILABLE,P0871452
A1154846,F3,UNAVAILABLE,P0941539
A1154846,FOSTER,UNAVAILABLE,P0941539
A1154847,LOST,IMPOUNDED,P1009672
A1154848,LOST,IMPOUNDED,P1009673
A1154849,LOST,IMPOUNDED,P1009674
A1154850,LOST,IMPOUNDED,P1009675
A1154851,LAB 01,LAB,P9998461
A1154853,AD 076,EU RISK,P1009671
A1154853,FOSTER,EU RISK,P0755637
A1154854,CC 01,IMPOUNDED,P0746568
A1154855,POPUP08,LAB,P1009671
A1154856,AD 034,EU RISK,P1009671
A1154856,INJD 012,UNAVAILABLE,P1011035
A1154858,PCD 21,LAB,P0917488
A1154860,IC 16,UNAVAILABLE,P1009690
A1154860,CC 31,UNAVAILABLE,P0615980
A1154861,CC 31,UNAVAILABLE,P0615980
A1154861,IC 16,AVAILABLE,P1009690
A1154862,IC 16,AVAILABLE,P1009690
A1154862,CC 31,UNAVAILABLE,P0615980
A1154863,CC 32,UNAVAILABLE,P0615980
A1154863,IC 16,AVAILABLE,P1009690
A1154864,FOUND,IMPOUNDED,P1009696
A1154865,LOST,IMPOUNDED,P1009697
A1154866,LOST,IMPOUNDED,P1009698
A1154867,IC 16,AVAILABLE,P1009690
A1154867,CC 32,UNAVAILABLE,P0615980
A1154869,VT 07,EU RISK,P9991710
A1154870,AD 087,AVAILABLE,P1009703
A1154871,DC 15,AVAILABLE,P1009703
A1154872,LOST,IMPOUNDED,P1009710
A1154874,N07,EU RISK,P0955634
A1154874,CC 32,UNAVAILABLE,P0618456
A1154875,CC 32,UNAVAILABLE,P0618456
A1154875,N07,EU RISK,P0955634
A1154876,N07,EU RISK,P0955634
A1154876,CC 32,UNAVAILABLE,P0618456
A1154882,DC 22,EU RISK,P9998487
A1154883,LOST,IMPOUNDED,P1009721
A1154884,LOST,IMPOUNDED,P1009722
A1154885,AD 094,AVAILABLE,P1009723
A1154886,INCU 01,UNAVAILABLE,P1009719
A1154887,INCU 01,UNAVAILABLE,P1009719
A1154888,FOUND,IMPOUNDED,P1009732
A1154889,LAB 02,LAB,P9991770
A1154890,LAB 14,IMPOUNDED,P1009740
A1154891,LAB 14,LAB,P0969138
A1154892,LFD 070,IMPOUNDED,P9991770
A1154893,LFD 070,UNAVAILABLE,P9991770
A1154894,DC 07,RELEASED FROM QUARANTINE,P1009756
A1154895,CC 09,UNAVAILABLE,P9998478
A1154896,FOUND,IMPOUNDED,P1009764
A1154898,PCD 23,LAB,P9991710
A1154901,LOST,IMPOUNDED,P1009767
A1154906,FREEZER,UNAVAILABLE,P9991710
A1154909,DC 07,AVAILABLE,P9991200
A1154910,LFD 095,UNAVAILABLE,P9991200
A1154911,CC 02,AVAILABLE,P9991200
A1154912,LFD 095,UNAVAILABLE,P9991200
A1154913,AC 001,AVAILABLE,P9998458
A1154914,INJD 008,UNAVAILABLE,P9991549
A1154915,CC 26,AVAILABLE,P9998458
A1154916,CC 26,AVAILABLE,P9998458
A1154917,FRIDGE,UNAVAILABLE,P1009788
A1154918,LOST,IMPOUNDED,P1009796
A1154919,LOST,IMPOUNDED,P1009797
A1154920,LFD 085,EU RISK,P1009802
A1154921,AD 015,UNAVAILABLE,P9991549
A1154924,FOUND,IMPOUNDED,P1009809
A1154925,LOST,IMPOUNDED,P1009810
A1154926,LOST,IMPOUNDED,P1009811
A1154927,LOST,IMPOUNDED,P1009812
A1154928,LOST,IMPOUNDED,P1009813
A1154929,LOST,IMPOUNDED,P1009814
A1154930,LOST,IMPOUNDED,P1009815
A1154931,AD 099,UNAVAILABLE,P9998461
A1154932,AD 103,UNAVAILABLE,P9998461
A1154933,OFFICE,UNAVAILABLE,P1009819
A1154934,FREEZER,IMPOUNDED,P0910046
A1154935,FOUND,IMPOUNDED,P1009825
A1154936,DC 01,UNAVAILABLE,P9998461
A1154937,NMOMS 1,AVAILABLE,P1009822
A1154938,LFD 087,EU RISK,P1009801
A1154939,AC 005,UNAVAILABLE,P0612119
A1154940,DC 26,EU RISK,P1009801
A1154941,AD 023,AVAILABLE,P0030477
A1154942,6A,AVAILABLE,P9991549
A1154943,DC 04,UNAVAILABLE,P9991701
A1154944,DC 24,EU RISK,P1009831
A1154945,LOST,IMPOUNDED,P1009833
A1154946,LOST,IMPOUNDED,P1009834
A1154947,LOST,IMPOUNDED,P1009835
A1154948,VIP21,UNAVAILABLE,P1009837
A1154949,VIP21,UNAVAILABLE,P1009837
A1154950,VIP11,AVAILABLE,P1009837
A1154950,VIP21,AVAILABLE,P0989881
A1154951,VIP17,AVAILABLE,P1009837
A1154952,VT 09,IMPOUNDED,P1009790
A1154953,FREEZER,UNAVAILABLE,P0940340
A1154954,CC 35,UNAVAILABLE,P0900096
A1154955,AC 001,UNAVAILABLE,P0900096
A1154956,CC 35,AVAILABLE,P0900096
A1154957,186037-02,UNAVAILABLE,P1009839
A1154958,LFD 107,UNAVAILABLE,P9991549
A1154959,DC 06,UNAVAILABLE,P1009842
A1154959,LFSD 14,EU RISK,P1010042
A1154960,LOST,IMPOUNDED,P1009850
A1154961,LOST,IMPOUNDED,P1009851
A1154962,N08,AVAILABLE,P1009849
A1154962,CC 34,UNAVAILABLE,P0618456
A1154963,DC 01,IMPOUNDED,P0845622
A1154964,AD 059,UNAVAILABLE,P9998478
A1154965,INCU 03,AVAILABLE,P1009855
A1154965,N05,EU RISK,P1010048
A1154967,LOST,IMPOUNDED,P1009873
A1154968,N02,UNAVAILABLE,P1009877
A1154969,CC 17,UNAVAILABLE,P1009874
A1154970,LFC 009,AVAILABLE,P1009880
A1154970,FREEZER,UNAVAILABLE,P1011022
A1154971,LAB 14,LAB,P0896985
A1154972,AD 039,EU RISK,P9991710
A1154973,AD 103,UNAVAILABLE,P0896985
A1154974,AD 102,UNAVAILABLE,P0896985
A1154975,AD 091,EU RISK,P0896985
A1154976,AD 093,EU RISK,P0896985
A1154977,LOST,IMPOUNDED,P1009889
A1154978,LFC 047,AVAILABLE,P1009893
A1154979,LFC 047,AVAILABLE,P1009893
A1154980,LFC 047,PENDING,P1009893
A1154981,LFC 047,UNAVAILABLE,P1009893
A1154981,VT 01,UNAVAILABLE,P1009893
A1154982,VT 01,UNAVAILABLE,P1009893
A1154982,LFC 047,AVAILABLE,P1009893
A1154983,LFC 047,PENDING,P1009893
A1154984,LFC 047,AVAILABLE,P1009893
A1154985,K07,UNAVAILABLE,P1009899
A1154986,AD 084,LAB,P1009906
A1154987,AK 01,EU RISK,P9991710
A1154990,QD 28,LAB,P1009904
A1154991,LOST,IMPOUNDED,P1009919
A1154992,FOUND,IMPOUNDED,P1009920
A1154993,196007-01,IMPOUNDED,P1009876
A1154997,LOST,IMPOUNDED,P1009927
A1154998,LOST,IMPOUNDED,P1009928
A1154999,LOST,IMPOUNDED,P1009930
A1155000,INCU 06,AVAILABLE,P0690459
A1155001,N02,EU RISK,P0690459
A1155002,N02,EU RISK,P0690459
A1155003,INCU 06,AVAILABLE,P0690459
A1155004,INCU 06,AVAILABLE,P0690459
A1155006,LOST,IMPOUNDED,P1009939
A1155008,LOST,IMPOUNDED,P1009940
A1155009,LOST,IMPOUNDED,P1009943
A1155010,LOST,IMPOUNDED,P1009944
A1155013,AD 062,AVAILABLE,P9998456
A1155014,DC 04,AVAILABLE,P1009956
A1155016,AC 054,AVAILABLE,P0645778
A1155017,K13,UNAVAILABLE,P0645778
A1155018,K13,AVAILABLE,P0645778
A1155018,VT 10,UNAVAILABLE,P0926956
A1155019,VT 10,UNAVAILABLE,P0926956
A1155019,K13,AVAILABLE,P0645778
A1155020,K13,AVAILABLE,P0645778
A1155020,VT 10,UNAVAILABLE,P0926956
A1155021,VT 10,UNAVAILABLE,P0926956
A1155021,K13,AVAILABLE,P0645778
